com_id,com_nam,lin_ima,is_lob,dat_fil
"C00335232","ALLEGHENY ENERGY INC. FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930455892+0","Y","2011-03-07"
"C00335232","ALLEGHENY ENERGY INC. FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933785606+0","Y","2009-05-21"
"C00335232","ALLEGHENY ENERGY INC. FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991789565+0","Y","2009-03-24"
"C00292102","ALLERGAN INC POLITICAL ACTION COMM FOR EMPLOYEES (APACE)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933397433+0","Y","2009-03-26"
"C00391086","ALLERGAN, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512039004145559+0","Y","2015-12-03"
"C00391086","ALLERGAN, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201507289000429089+0","Y","2015-07-28"
"C00391086","ALLERGAN, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15951518638+0","Y","2015-06-25"
"C00391086","ALLERGAN, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15970297370+0","Y","2015-03-13"
"C00391086","ALLERGAN, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13940073532+0","Y","2013-01-29"
"C00391086","ALLERGAN, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785434+0","Y","2009-03-23"
"C00142489","ALLETE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201511139003335446+0","Y","2015-11-13"
"C00142489","ALLETE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_201510279003241875+0","Y","2015-10-27"
"C00142489","ALLETE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14940510822+0","Y","2014-02-19"
"C00142489","ALLETE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13941452912+0","Y","2013-08-16"
"C00142489","ALLETE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13941452478+0","Y","2013-08-16"
"C00142489","ALLETE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933599538+0","Y","2009-04-27"
"C00293902","ALLIANCE FOR NATURAL HEALTH USA PAC (ANH-USA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10930392235+0","","2010-03-10"
"C00293902","ALLIANCE FOR NATURAL HEALTH USA PAC (ANH-USA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10930340492+0","","2010-02-19"
"C00293902","ALLIANCE FOR NATURAL HEALTH USA PAC (ANH-USA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991868440+0","Y","2009-03-27"
"C00432336","ALLIANCE FOR QUALITY NURSING HOME CARE INC. POLITICAL ACTION COMMITTEE (AQNHC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12952833469+0","Y","2012-08-22"
"C00432336","ALLIANCE FOR QUALITY NURSING HOME CARE INC. POLITICAL ACTION COMMITTEE (AQNHC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12950438033+0","Y","2012-02-03"
"C00432336","ALLIANCE FOR QUALITY NURSING HOME CARE INC. POLITICAL ACTION COMMITTEE (AQNHC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11931452815+0","Y","2011-05-18"
"C00432336","ALLIANCE FOR QUALITY NURSING HOME CARE INC. POLITICAL ACTION COMMITTEE (AQNHC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29993402873+0","Y","2009-12-01"
"C00432336","ALLIANCE FOR QUALITY NURSING HOME CARE INC. POLITICAL ACTION COMMITTEE (AQNHC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933399879+0","Y","2009-03-27"
"C00436188","ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10930866267+0","Y","2010-07-02"
"C00436188","ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29992103868+0","Y","2009-05-15"
"C00436188","ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29933397406+0","Y","2009-03-26"
"C00435230","ALLIANCE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13962191886+0","Y","2013-05-10"
"C00435230","ALLIANCE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11931525508+0","Y","2011-05-25"
"C00435230","ALLIANCE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931354600+0","Y","2010-09-30"
"C00435230","ALLIANCE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10930203881+0","Y","2010-01-29"
"C00435230","ALLIANCE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991789137+0","Y","2009-03-24"
"C00132092","ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","http://docquery.fec.gov/cgi-bin/fecimg/?_13941317653+0","Y","2013-08-05"
"C00132092","ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","http://docquery.fec.gov/cgi-bin/fecimg/?_10991229458+0","Y","2010-09-29"
"C00132092","ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","http://docquery.fec.gov/cgi-bin/fecimg/?_10931275380+0","Y","2010-09-16"
"C00132092","ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","http://docquery.fec.gov/cgi-bin/fecimg/?_29934212676+0","Y","2009-07-06"
"C00132092","ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","http://docquery.fec.gov/cgi-bin/fecimg/?_29992163342+0","","2009-05-27"
"C00132092","ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","http://docquery.fec.gov/cgi-bin/fecimg/?_29933608758+0","Y","2009-04-28"
"C00132092","ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","http://docquery.fec.gov/cgi-bin/fecimg/?_29933398559+0","Y","2009-03-26"
"C00040253","ALLSTATE INSURANCE COMPANY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15951234082+0","Y","2015-05-01"
"C00040253","ALLSTATE INSURANCE COMPANY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12970521659+0","Y","2012-02-23"
"C00040253","ALLSTATE INSURANCE COMPANY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11930627365+0","Y","2011-04-08"
"C00040253","ALLSTATE INSURANCE COMPANY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11990230043+0","Y","2011-02-18"
"C00040253","ALLSTATE INSURANCE COMPANY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991793271+0","Y","2009-03-26"
"C00216556","ALLTEL CORPORATION POLITICAL ACTION COMMITTEE (APAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933566983+0","Y","2009-04-17"
"C00216556","ALLTEL CORPORATION POLITICAL ACTION COMMITTEE (APAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991791309+0","Y","2009-03-25"
"C00579540","ALLY FINANCIAL INC. ADVOCACY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15951486026+0","Y","2015-06-17"
"C00460253","ALMOST FAMILY INC PAC (AFAM PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14978209408+0","Y","2014-10-14"
"C00460253","ALMOST FAMILY INC PAC (AFAM PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13964893653+0","Y","2013-12-16"
"C00460253","ALMOST FAMILY INC PAC (AFAM PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11932492925+0","","2011-09-22"
"C00460253","ALMOST FAMILY INC PAC (AFAM PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29030090386+0","","2009-05-13"
"C00460253","ALMOST FAMILY INC PAC (AFAM PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29030061214+0","","2009-03-31"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201601269004610399+0","Y","2016-01-26"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15950875360+0","Y","2015-03-18"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960481833+0","Y","2014-02-26"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13942281433+0","Y","2013-11-12"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12971837071+0","Y","2012-08-01"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11972726959+0","Y","2011-12-14"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11972271394+0","Y","2011-11-22"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931590460+0","Y","2011-06-06"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11990236523+0","Y","2011-02-25"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931820654+0","Y","2010-11-21"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931767847+0","Y","2010-10-27"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931195659+0","","2010-08-26"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934447702+0","","2009-08-14"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992569979+0","","2009-08-05"
"C00348524","ALPHA NATURAL RESOURCES, INC. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933493721+0","","2009-04-14"
"C00422832","ALSTOM PAC INC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931519702+0","Y","2010-10-15"
"C00422832","ALSTOM PAC INC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931248488+0","Y","2010-09-13"
"C00422832","ALSTOM PAC INC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930959785+0","Y","2010-07-15"
"C00422832","ALSTOM PAC INC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992090601+0","Y","2009-05-12"
"C00422832","ALSTOM PAC INC POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030060827+0","Y","2009-03-27"
"C00395723","ALSTON & BIRD PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11971734786+0","Y","2011-10-20"
"C00395723","ALSTON & BIRD PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29992552440+0","Y","2009-07-30"
"C00395723","ALSTON & BIRD PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933401174+0","Y","2009-03-29"
"C00034884","ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933724769+0","Y","2009-05-08"
"C00089136","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14960003847+0","Y","2014-01-06"
"C00089136","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13964508615+0","Y","2013-08-13"
"C00089136","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12970790564+0","Y","2012-03-22"
"C00089136","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11972343624+0","Y","2011-11-22"
"C00089136","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10991818160+0","Y","2010-11-05"
"C00089136","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933756663+0","Y","2009-05-15"
"C00089136","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778587+0","Y","2009-03-20"
"C00570606","ALUMINUM ASSOCIATION POLITICAL ACTION COMMITTEE 'ALUMINUM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15031363497+0","Y","2015-01-05"
"C00570606","ALUMINUM ASSOCIATION POLITICAL ACTION COMMITTEE 'ALUMINUM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14031341349+0","Y","2014-11-24"
"C00282210","AM GENERAL SALES CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15950833849+0","Y","2015-02-27"
"C00282210","AM GENERAL SALES CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14952838688+0","Y","2014-12-04"
"C00282210","AM GENERAL SALES CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14952616388+0","Y","2014-11-25"
"C00282210","AM GENERAL SALES CORPORATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14940335075+0","Y","2014-02-13"
"C00032995","AMALGAMATED TRANSIT UNION - COPE","http://docquery.fec.gov/cgi-bin/fecimg/?_201511029003260838+0","Y","2015-11-02"
"C00032995","AMALGAMATED TRANSIT UNION - COPE","http://docquery.fec.gov/cgi-bin/fecimg/?_13961803778+0","Y","2013-04-19"
"C00032995","AMALGAMATED TRANSIT UNION - COPE","http://docquery.fec.gov/cgi-bin/fecimg/?_12952620404+0","Y","2012-08-07"
"C00032995","AMALGAMATED TRANSIT UNION - COPE","http://docquery.fec.gov/cgi-bin/fecimg/?_11952761975+0","Y","2011-11-01"
"C00032995","AMALGAMATED TRANSIT UNION - COPE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991806512+0","","2010-11-01"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15970003219+0","Y","2015-01-07"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14940031868+0","Y","2014-01-14"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14940006559+0","Y","2014-01-07"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13964496209+0","Y","2013-08-05"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12950509654+0","Y","2012-02-14"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12970374163+0","Y","2012-02-10"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10991123586+0","Y","2010-08-30"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29934342585+0","Y","2009-07-22"
"C00360354","AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991729566+0","Y","2009-03-11"
"C00424788","AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13941674576+0","Y","2013-10-01"
"C00424788","AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12950504703+0","","2012-02-10"
"C00424788","AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10030272770+0","","2010-03-23"
"C00424788","AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10030270190+0","","2010-03-15"
"C00424788","AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29030201888+0","Y","2009-12-16"
"C00424788","AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29030062379+0","Y","2009-03-27"
"C00206136","AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_201602089008450195+0","Y","2016-02-08"
"C00206136","AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_201512189004378960+0","Y","2015-12-18"
"C00206136","AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15950833876+0","Y","2015-02-27"
"C00206136","AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14960864963+0","Y","2014-04-24"
"C00206136","AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990354102+0","Y","2010-03-09"
"C00206136","AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990339118+0","Y","2010-02-26"
"C00206136","AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991868621+0","Y","2009-03-27"
"C00562686","AMERICA STILL WORKS (SUPER-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14031232739+0","Y","2014-05-05"
"C00594408","AMERICA'S AIRPORTS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152554+0","Y","2015-12-08"
"C00594374","AMERICA'S ARCHITECTS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152542+0","Y","2015-12-08"
"C00594325","AMERICA'S BANKERS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152514+0","Y","2015-12-08"
"C00594382","AMERICA'S CIVIL ENGINEERS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152546+0","Y","2015-12-08"
"C00594424","AMERICA'S ECONOMISTS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152562+0","Y","2015-12-08"
"C00594333","AMERICA'S HEDGE FUND MANAGERS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152518+0","Y","2015-12-08"
"C00594317","AMERICA'S INDUSTRIALISTS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152510+0","Y","2015-12-08"
"C00594309","AMERICA'S INTELLECTUAL ELITES NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152506+0","Y","2015-12-08"
"C00594366","AMERICA'S LAWYERS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152530+0","Y","2015-12-08"
"C00594390","AMERICA'S LOBBYISTS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152550+0","Y","2015-12-08"
"C00594358","AMERICA'S MEDICAL DOCTORS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152526+0","Y","2015-12-08"
"C00594291","AMERICA'S MOVIE STARS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152502+0","Y","2015-12-08"
"C00594267","AMERICA'S MULTI MILLIONAIRES NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152418+0","Y","2015-12-08"
"C00594275","AMERICA'S MUSIC STARS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152727+0","Y","2015-12-08"
"C00594275","AMERICA'S MUSIC STARS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152422+0","Y","2015-12-08"
"C00594275","AMERICA'S MUSIC STARS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152578+0","Y","2015-12-08"
"C00594416","AMERICA'S NURSES NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152558+0","Y","2015-12-08"
"C00594432","AMERICA'S POLITICAL SCIENTISTS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152566+0","Y","2015-12-08"
"C00594457","AMERICA'S SCHOOL TEACHERS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152574+0","Y","2015-12-08"
"C00594440","AMERICA'S SEAPORTS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152570+0","Y","2015-12-08"
"C00594283","AMERICA'S SPORT PLAYERS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152498+0","Y","2015-12-08"
"C00594341","AMERICA'S UNIVERSITY PROFESSORS NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201512089004152522+0","Y","2015-12-08"
"C00342972","AMERICAN ACADEMY OF AUDIOLOGY, INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14978189908+0","Y","2014-10-14"
"C00342972","AMERICAN ACADEMY OF AUDIOLOGY, INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14970782895+0","Y","2014-09-16"
"C00342972","AMERICAN ACADEMY OF AUDIOLOGY, INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14961588558+0","Y","2014-07-15"
"C00342972","AMERICAN ACADEMY OF AUDIOLOGY, INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13964875500+0","Y","2013-12-11"
"C00342972","AMERICAN ACADEMY OF AUDIOLOGY, INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12961353612+0","Y","2012-12-05"
"C00342972","AMERICAN ACADEMY OF AUDIOLOGY, INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991795795+0","Y","2009-03-27"
"C00359539","AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13941282170+0","Y","2013-07-30"
"C00359539","AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12971400406+0","Y","2012-07-12"
"C00359539","AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29935560267+0","Y","2009-12-16"
"C00359539","AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29992464841+0","Y","2009-07-16"
"C00359539","AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933397471+0","Y","2009-03-26"
"C00411553","AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13941450576+0","Y","2013-08-15"
"C00411553","AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12952914038+0","Y","2012-09-14"
"C00411553","AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933365562+0","Y","2009-03-19"
"C00435933","AMERICAN ACADEMY OF NEUROLOGY BRAINPAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12951659950+0","Y","2012-05-10"
"C00435933","AMERICAN ACADEMY OF NEUROLOGY BRAINPAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10030490642+0","Y","2010-11-02"
"C00435933","AMERICAN ACADEMY OF NEUROLOGY BRAINPAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991795720+0","Y","2009-03-27"
"C00196246","AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_201512189004378955+0","Y","2015-12-18"
"C00196246","AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_201510079002819748+0","Y","2015-10-07"
"C00196246","AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15950628142+0","Y","2015-02-19"
"C00196246","AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10930096440+0","Y","2010-01-22"
"C00196246","AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991763726+0","Y","2009-03-18"
"C00306449","AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY ENT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15950886130+0","Y","2015-03-20"
